   Tempo       Sensor1    Sensor2    Sensor3    Sensor4    Sensor5    Sensor6    Sensor7    Sensor8    Sensor9  
   0139672       224        238        211        248        249        212        244        222        224 
   0139773       224        238        211        248        248        212        246        220        224 
   0139873       224        238        211        248        249        214        246        220        224 
   0139974       224        238        211        248        249        212        244        220        224 
   0140075       224        238        211        248        248        212        246        220        224 
   0140176       224        238        211        248        249        214        244        220        224 
   0140277       224        238        211        248        249        212        244        220        224 
   0140377       224        238        211        248        249        212        244        222        224 
   0140478       224        238        211        248        249        212        244        220        224 
   0140580       224        238        211        248        249        214        244        220        224 
   0140681       224        238        211        248        249        212        244        220        224 
   0140781       224        238        211        248        248        212        244        220        224 
   0140881       224        238        211        248        249        214        244        220        224 
   0140981       224        238        211        248        249        214        244        220        224 
   0141081       224        238        211        248        249        214        244        220        224 
   0141181       224        238        211        248        249        212        244        220        224 
   0141281       224        238        211        248        249        212        244        222        224 
   0141381       224        238        211        248        249        212        244        220        224 
   0141481       224        238        211        248        249        212        244        220        224 
   0141581       224        238        211        248        249        214        244        220        224 
   0141681       224        238        211        248        249        212        244        220        224 
   0141782       224        238        211        248        249        212        244        220        222 
   0141882       224        238        211        248        249        214        244        220        224 
   0141982       224        238        211        248        249        212        244        220        224 
   0142082       224        238        211        248        249        214        244        220        224 
   0142182       224        238        211        248        249        214        244        220        224 
   0142282       224        238        211        248        249        212        244        220        224 
   0142382       224        238        211        248        249        214        244        220        224 
   0142482       224        238        211        248        249        212        243        220        224 
   0142582       224        238        211        248        249        214        243        220        224 
   0142682       224        238        211        248        249        214        243        222        224 
   0142782       224        238        211        248        249        214        243        220        225 
   0142882       224        238        211        248        249        212        244        222        222 
   0142982       224        238        211        248        249        212        243        220        224 
   0143082       224        238        211        248        249        212        243        220        224 
   0143183       224        238        211        248        249        212        243        222        224 
   0143283       224        238        211        248        248        212        243        222        224 
   0143383       224        238        211        248        249        214        243        222        224 
   0143483       224        238        211        248        249        212        243        222        224 
   0143583       224        238        211        248        249        214        243        220        224 
   0143684       224        238        212        248        249        212        243        220        224 
   0143784       224        238        211        248        248        212        243        222        224 
   0143884       224        238        211        248        248        212        243        220        224 
   0143984       224        238        211        248        249        212        243        222        224 
   0144084       224        238        211        248        249        212        243        222        224 
   0144185       224        236        211        248        249        214        243        220        224 
   0144285       224        238        211        248        249        214        243        220        224 
   0144385       224        238        211        248        248        214        243        222        224 
   0144485       224        238        211        248        248        212        243        220        222 
   0144585       224        238        211        248        248        212        243        220        224 
   0144685       224        238        211        248        248        214        243        220        224 
   0144785       224        238        211        248        249        214        243        220        224 
   0144885       224        238        211        248        248        212        243        222        224 
   0144986       224        238        211        248        248        212        243        222        224 
   0145086       224        238        211        248        248        212        243        222        224 
   0145186       224        238        211        248        248        214        243        220        224 
   0145286       224        238        211        248        248        212        243        220        222 
   0145386       224        236        211        248        248        212        243        220        224 
   0145486       222        236        211        248        249        214        243        222        224 
   0145586       224        238        211        248        248        212        243        220        224 
   0145686       224        236        211        248        248        214        243        222        224 
   0145786       224        236        211        248        248        214        243        222        224 
   0145886       224        236        211        246        248        214        243        220        224 
   0145986       224        236        211        248        248        214        243        220        224 
   0146086       224        236        211        248        248        212        243        222        224 
   0146186       224        236        211        248        248        212        243        220        224 
   0146286       224        236        211        248        248        212        243        222        224 
   0146386       224        236        211        246        248        214        241        222        222 
   0146486       224        236        211        248        248        214        243        222        222 
   0146586       224        236        211        248        248        214        243        220        222 
   0146686       224        236        211        246        248        212        243        220        224 
   0146786       224        236        211        248        248        212        243        222        222 
   0146886       224        236        211        248        248        211        243        222        224 
   0146986       224        236        211        248        248        214        243        222        222 
   0147087       224        236        211        248        248        212        243        220        224 
   0147192       224        236        211        248        249        212        243        220        224 
   0147292       224        236        211        248        248        214        243        220        224 
   0147392       224        236        211        246        248        214        241        222        224 
   0147492       222        236        211        248        248        212        243        222        224 
   0147592       222        236        211        246        248        212        243        222        222 
   0147692       224        236        211        248        248        212        243        220        222 
   0147799       224        236        211        246        248        212        241        222        224 
   0147905       224        236        211        246        248        212        241        222        224 
   0148012       224        236        211        246        248        212        241        220        224 
   0148113       222        236        211        246        248        212        241        220        224 
   0148217       224        236        211        246        248        212        241        222        224 
   0148321       224        236        211        248        248        214        241        220        222 
   0148421       222        236        211        246        248        212        241        220        222 
   0148521       222        236        211        246        248        212        241        222        224 
   0148622       222        236        211        246        248        212        241        220        222 
   0148722       222        236        211        246        248        212        241        222        222 
   0148831       224        236        211        246        248        212        241        220        222 
   0148932       224        236        211        246        248        212        241        220        222 
   0149032       222        236        211        246        248        212        241        220        222 
   0149132       222        236        211        246        248        214        241        222        222 
   0149233       222        236        211        246        248        212        241        220        222 
   0149333       222        236        211        246        248        212        241        220        222 
   0149433       222        236        211        246        248        212        241        220        222 
   0149535       222        236        211        246        248        212        241        220        222 
   0149635       222        236        211        246        248        212        241        222        222 
   0149738       222        236        211        246        248        212        241        220        222 
   0149842       222        236        211        246        248        214        241        220        222 
   0149942       222        236        211        246        248        212        241        222        222 
   0150042       222        236        211        246        248        212        241        220        222 
   0150142       222        236        211        246        248        212        241        220        222 
   0150242       222        236        211        246        248        212        241        222        222 
   0150352       222        236        211        246        248        212        243        220        222 
   0150452       222        236        211        246        248        212        241        222        222 
   0150552       222        236        211        246        248        212        241        220        222 
   0150652       222        236        209        246        249        212        240        220        222 
   0150752       222        236        211        246        248        212        241        220        222 
   0150852       222        236        211        246        248        212        241        222        222 
   0150952       224        236        211        246        248        212        241        220        222 
   0151052       222        236        211        246        248        212        240        220        222 
   0151152       222        236        211        246        248        212        241        220        222 
   0151252       222        236        211        246        249        212        241        220        222 
   0151353       222        235        211        246        248        212        240        222        222 
   0151453       222        236        211        246        248        212        240        220        222 
   0151553       222        236        211        246        249        212        241        220        222 
   0151653       222        236        211        246        248        212        240        220        222 
   0151753       222        236        211        246        249        212        241        220        222 
   0151853       222        236        211        246        249        212        241        220        222 
   0151953       222        236        211        246        249        212        241        220        222 
   0152053       222        236        211        246        249        212        241        222        222 
   0152153       222        236        211        248        249        212        241        220        222 
   0152253       222        236        211        246        249        212        241        220        222 
   0152353       222        236        211        246        249        212        241        220        222 
   0152453       222        235        211        244        248        212        241        220        222 
   0152553       220        235        211        244        248        212        240        220        220 
   0152653       222        235        211        244        248        212        241        220        220 
   0152753       220        235        211        244        248        212        241        220        220 
   0152854       222        235        211        244        248        212        241        220        222 
   0152955       222        235        211        244        248        212        241        220        220 
   0153056       222        235        211        243        248        212        241        220        220 
   0153157       222        235        211        243        248        212        241        220        220 
   0153258       222        235        211        243        248        212        241        220        220 
   0153358       222        235        211        243        248        212        241        220        220 
   0153459       222        235        211        243        248        212        241        220        220 
   0153559       222        235        212        243        249        212        243        220        220 
   0153660       222        235        212        243        248        212        243        220        220 
   0153762       222        235        212        244        248        212        243        220        220 
   0153863       222        235        212        244        248        212        243        220        220 
   0153964       222        236        212        244        248        212        243        219        220 
   0154065       222        236        214        244        248        212        243        220        220 
   0154166       222        236        214        244        248        212        243        220        220 
   0154267       222        236        214        244        248        212        243        220        220 
   0154368       222        236        214        244        248        212        243        220        222 
   0154469       222        236        214        244        248        212        243        220        220 
   0154570       222        236        214        244        248        212        243        220        220 
   0154671       222        236        214        244        248        212        243        220        220 
   0154772       224        236        214        244        248        212        244        219        220 
   0154872       222        236        214        244        248        212        244        220        220 
   0154973       222        236        214        244        248        212        244        220        220 
   0155074       222        236        214        244        248        212        244        220        220 
   0155174       222        236        214        244        248        212        244        220        220 
   0155276       222        236        214        244        248        212        246        220        220 
   0155377       222        236        214        244        248        212        246        220        220 
   0155479       224        236        214        244        248        212        246        220        220 
   0155580       222        236        214        244        248        212        246        220        222 
   0155682       224        238        214        244        248        212        246        220        220 
   0155782       224        236        214        244        248        212        246        222        220 
   0155883       224        238        214        244        248        212        246        220        222 
   0155983       224        238        214        244        248        212        246        220        220 
   0156084       224        238        216        246        248        212        246        220        222 
   0156185       224        238        216        244        248        212        246        220        222 
   0156286       224        238        214        244        248        212        246        220        220 
   0156387       224        238        216        246        249        212        248        220        222 
   0156487       224        238        216        246        249        212        248        220        220 
   0156588       224        238        216        246        249        212        248        219        222 
   0156689       224        238        216        246        249        212        248        220        222 
   0156790       224        238        216        246        249        212        248        220        222 
   0156891       224        238        216        246        249        212        248        220        222 
   0156992       224        238        216        246        248        212        248        220        222 
   0157093       224        238        216        246        249        212        248        220        222 
   0157194       224        238        216        246        249        212        248        219        222 
   0157295       224        238        216        246        249        212        248        220        222 
   0157395       224        240        216        246        249        212        248        220        222 
   0157496       224        240        216        246        249        212        248        220        222 
   0157597       224        240        216        246        249        212        248        220        222 
   0157698       224        240        216        246        249        212        248        220        222 
   0157799       224        240        216        246        249        212        249        220        222 
   0157900       224        240        216        246        249        212        249        220        222 
   0158000       224        240        216        246        249        212        249        220        222 
   0158101       224        240        216        246        249        212        249        220        222 
   0158201       224        240        216        246        249        212        249        220        222 
   0158302       224        240        216        246        249        212        249        220        222 
   0158403       224        240        216        246        249        212        249        220        222 
   0158504       224        240        216        246        249        212        249        220        222 
   0158605       224        240        217        246        249        212        249        220        222 
   0158706       224        240        217        246        249        212        249        219        222 
   0158806       224        240        216        246        249        212        249        220        222 
   0158907       224        240        217        246        249        212        251        219        222 
   0159008       224        241        216        246        249        212        251        220        222 
   0159109       224        241        217        246        249        212        251        220        222 
   0159211       224        241        217        246        249        212        251        220        222 
   0159312       224        241        216        246        249        212        251        219        222 
   0159413       224        241        216        246        249        212        251        220        222 
   0159514       224        241        216        246        249        212        251        219        222 
   0159615       224        241        216        246        249        212        251        220        222 
   0159716       224        241        217        248        249        212        251        220        222 
   0159817       224        241        217        246        249        212        251        220        222 
   0159918       224        241        217        248        251        212        251        219        224 
   0160019       224        241        217        246        249        212        251        219        222 
   0160120       224        241        217        246        249        212        251        220        222 
   0160221       224        241        217        246        249        212        251        220        222 
   0160321       224        241        217        248        249        212        251        220        222 
   0160422       224        241        217        248        249        212        251        219        222 
   0160522       224        241        217        248        251        212        251        219        222 
   0160623       224        241        217        248        249        212        251        219        224 
   0160723       224        241        217        248        249        212        252        220        222 
   0160823       224        241        217        248        251        212        252        220        222 
   0160924       225        241        217        248        251        212        252        220        222 
   0161025       224        241        217        248        249        214        252        220        222 
   0161126       224        243        217        248        251        212        252        220        222 
   0161227       224        241        217        248        251        212        252        220        222 
   0161328       224        241        217        248        251        212        252        220        222 
   0161429       225        241        217        248        251        212        252        220        222 
   0161531       225        243        217        248        251        212        252        219        222 
   0161632       224        241        217        248        251        212        252        220        224 
   0161733       225        243        217        248        251        212        252        220        224 
   0161834       225        243        217        248        251        212        252        220        222 
   0161935       225        243        217        248        251        212        252        220        222 
   0162035       225        243        217        248        251        212        252        220        222 
   0162135       225        241        217        248        251        212        252        219        224 
   0162236       225        243        217        248        251        212        252        219        222 
   0162337       224        243        217        248        251        212        254        220        222 
   0162437       225        243        217        248        251        212        254        220        224 
   0162538       225        243        217        248        251        212        252        220        224 
   0162639       225        243        217        248        249        212        254        219        224 
   0162740       225        243        217        248        251        212        254        220        224 
   0162841       225        243        217        248        251        212        254        220        224 
   0162942       225        243        217        248        251        212        254        220        224 
   0163042       225        243        217        248        251        212        254        220        224 
   0163143       225        243        217        248        251        212        254        219        224 
   0163243       224        243        217        248        251        212        254        220        224 
   0163344       225        243        217        248        251        212        254        219        224 
   0163445       225        243        217        248        251        212        254        220        224 
   0163546       225        243        217        248        251        212        254        220        224 
   0163647       225        243        217        248        251        212        254        220        224 
   0163748       225        243        217        248        251        212        254        220        224 
   0163849       225        243        217        248        251        212        254        220        224 
   0163951       225        243        217        248        251        212        254        219        224 
   0164052       225        243        217        248        251        212        254        220        224 
   0164153       225        243        217        248        251        212        254        220        224 
   0164254       225        243        217        248        251        212        254        220        224 
   0164355       225        243        217        248        251        212        254        220        224 
   0164456       225        243        217        248        251        212        254        219        224 
   0164557       225        243        217        248        251        212        254        220        224 
   0164658       225        243        217        248        251        212        254        219        224 
   0164759       225        243        217        248        251        212        254        220        224 
   0164860       225        243        217        248        251        211        254        220        224 
   0164961       225        243        217        248        251        212        254        219        224 
   0165062       225        243        217        248        251        212        254        220        224 
   0165162       225        243        217        248        251        212        254        220        224 
   0165263       225        243        217        248        251        212        254        220        224 
   0165364       225        243        217        248        251        212        254        220        224 
   0165465       225        243        217        251        251        212        254        220        224 
   0165566       225        243        217        248        251        212        254        220        224 
   0165668       225        243        217        248        251        212        254        220        224 
   0165769       225        243        217        248        251        212        254        220        224 
   0165870       225        243        217        248        251        212        254        219        224 
   0165971       225        243        216        248        251        212        254        220        224 
   0166072       224        243        217        248        251        212        254        220        224 
   0166172       225        243        217        248        251        212        254        220        224 
   0166273       225        243        217        248        251        212        254        219        224 
   0166374       225        243        217        248        251        212        254        219        224 
   0166475       225        243        217        248        249        212        254        219        224 
   0166576       225        243        217        248        251        212        254        220        224 
   0166677       225        243        217        248        251        212        254        219        224 
   0166778       225        243        217        248        251        212        254        220        224 
   0166879       225        243        217        248        251        212        254        220        224 
   0166980       225        243        217        248        251        212        254        219        224 
   0167080       225        243        217        248        251        212        256        220        224 
   0167181       225        243        217        248        251        212        254        220        224 
   0167283       225        243        217        248        251        212        254        220        224 
   0167384       225        243        217        248        251        212        254        219        224 
   0167485       225        243        217        248        251        212        254        220        224 
   0167586       225        243        217        248        251        212        254        220        224 
   0167686       225        243        217        248        251        212        254        220        224 
   0167786       225        243        217        248        251        212        254        220        224 
   0167887       225        243        217        248        251        212        254        220        224 
   0167988       225        243        217        248        251        212        254        219        224 
   0168089       225        243        217        248        251        212        254        219        224 
   0168190       225        243        217        248        251        212        254        220        224 
   0168291       225        243        217        248        252        212        254        220        224 
   0168392       225        244        217        248        251        212        256        220        224 
   0168493       225        244        217        248        251        211        256        219        224 
   0168594       225        244        217        248        251        212        254        220        224 
   0168695       225        244        217        248        251        212        256        220        224 
   0168795       225        243        217        248        251        212        256        220        224 
   0168896       225        244        217        248        251        212        254        219        224 
   0168997       225        244        217        248        251        212        256        220        224 
   0169098       225        244        217        248        251        212        256        220        224 
   0169199       225        244        217        248        251        212        254        220        224 
   0169300       225        244        217        248        251        212        256        219        224 
   0169401       225        244        217        248        251        214        256        220        224 
   0169502       225        244        217        248        251        212        256        220        224 
   0169603       225        244        217        248        251        212        256        220        224 
   0169704       225        244        217        249        251        212        256        220        224 
   0169805       225        244        217        248        251        212        256        219        224 
   0169906       225        243        217        248        251        212        256        220        224 
   0170008       225        244        217        248        251        212        254        220        224 
   0170108       225        244        217        248        251        212        256        220        224 
   0170209       225        244        217        248        251        212        256        220        224 
   0170311       225        244        217        249        251        212        256        219        224 
   0170412       225        244        217        248        251        212        256        220        224 
   0170513       225        244        217        248        251        214        256        219        224 
   0170614       225        244        217        248        251        212        256        220        224 
   0170715       225        244        217        248        251        212        256        220        224 
   0170816       225        244        217        248        251        212        256        220        224 
   0170917       225        244        217        249        251        212        256        219        224 
   0171018       224        244        217        249        251        214        256        220        224 
   0171119       225        244        217        249        251        212        256        220        224 
   0171220       225        244        217        249        251        214        256        220        224 
   0171321       225        244        217        249        251        214        256        220        224 
   0171421       225        244        217        249        251        212        256        219        224 
   0171523       225        244        217        249        252        212        256        219        224 
   0171624       224        244        217        249        251        212        256        219        224 
   0171724       225        244        217        249        251        212        256        220        224 
   0171825       225        244        217        249        251        212        254        220        224 
   0171926       225        244        217        249        251        212        259        220        224 
   0172027       225        244        217        249        251        212        256        220        224 
   0172128       225        244        217        249        252        212        256        220        224 
   0172229       225        244        217        249        252        212        256        220        224 
   0172330       225        244        217        249        252        212        256        220        224 
   0172431       225        244        217        249        251        212        256        220        224 
   0172532       225        244        217        249        251        212        256        219        224 
   0172633       225        244        217        249        252        214        256        220        224 
   0172734       225        244        217        249        251        212        256        220        224 
   0172834       225        244        217        249        252        212        256        220        224 
   0172935       225        244        217        249        251        214        256        220        224 
   0173036       225        244        217        249        252        212        256        220        224 
   0173137       225        244        217        249        252        214        256        219        224 
   0173237       225        244        217        249        251        212        256        219        224 
   0173338       225        244        217        249        251        212        256        220        224 
   0173439       225        244        217        249        252        212        256        220        224 
   0173539       225        244        217        249        252        214        256        220        224 
   0173640       225        244        217        249        252        214        256        220        224 
   0173741       225        244        217        249        252        212        256        220        224 
   0173842       225        244        217        249        252        214        256        220        224 
   0173943       224        244        217        249        252        212        256        220        224 
   0174044       225        244        217        249        252        212        256        220        224 
   0174145       225        244        217        249        252        212        256        220        224 
   0174246       225        244        217        249        252        212        256        219        224 
   0174347       225        244        217        249        252        212        256        220        224 
   0174448       225        244        217        249        252        214        256        220        224 
   0174549       225        244        217        249        252        212        256        220        224 
   0174649       225        244        217        249        252        214        256        220        224 
   0174750       225        244        217        248        252        214        256        219        224 
   0174851       225        244        217        249        252        212        256        219        224 
   0174952       225        244        217        249        252        212        256        219        224 
   0175052       225        244        217        249        252        212        256        220        224 
   0175153       225        244        217        249        251        212        256        219        224 
   0175254       225        244        217        249        252        212        256        220        224 
   0175355       225        244        217        249        252        212        256        220        224 
   0175456       225        244        217        249        252        214        256        220        224 
   0175557       225        244        217        249        252        212        256        220        224 
   0175658       225        244        217        249        254        214        256        220        224 
   0175759       225        244        217        249        252        214        256        220        224 
   0175859       225        244        217        249        252        212        256        219        224 
   0175960       225        244        217        249        252        212        256        220        224 
   0176060       225        244        217        249        252        212        256        220        224 
   0176161       225        244        217        249        252        214        256        219        224 
   0176262       225        244        217        249        252        212        256        220        224 
   0176363       225        244        217        249        252        212        256        219        224 
   0176463       225        244        217        249        251        212        257        220        224 
   0176564       225        244        217        249        252        212        256        220        224 
   0176664       225        244        217        249        252        214        256        220        224 
   0176765       225        244        217        249        252        212        256        220        224 
   0176866       225        244        217        249        252        212        256        220        224 
   0176967       225        244        217        249        252        212        256        220        224 
   0177068       225        244        217        249        252        212        256        220        224 
   0177168       225        244        217        249        252        212        256        220        224 
   0177269       225        244        217        249        252        212        256        220        224 
   0177370       225        244        217        249        252        212        256        220        224 
   0177471       225        244        217        249        252        214        256        220        224 
   0177572       225        244        217        249        252        212        256        220        224 
   0177673       225        244        217        249        252        214        256        220        224 
   0177774       225        244        217        249        252        212        256        220        224 
   0177875       225        244        217        249        252        212        256        220        224 
   0177976       225        244        217        249        252        214        256        220        224 
   0178076       225        244        217        249        252        212        256        220        224 
   0178178       225        244        217        249        252        214        256        220        224 
   0178279       225        244        217        249        252        214        256        219        224 
   0178380       225        244        217        249        252        212        256        220        224 
   0178480       225        244        217        249        252        214        256        220        224 
   0178581       225        244        217        249        252        214        256        220        224 
   0178682       225        244        217        249        252        214        256        220        224 
   0178782       225        244        217        249        252        214        256        220        224 
   0178883       225        244        217        249        252        212        256        220        224 
   0178984       225        244        217        249        252        212        256        220        224 
   0179085       224        244        217        249        252        214        256        219        224 
   0179186       225        244        217        249        252        214        256        220        224 
   0179287       225        243        217        249        252        212        256        220        224 
   0179388       225        243        217        249        252        212        256        220        224 
   0179489       225        243        217        249        252        212        256        220        224 
   0179589       225        243        217        249        252        212        256        220        224 
   0179690       225        243        217        249        252        212        256        220        224 
   0179791       225        243        217        249        252        212        256        220        224 
   0179892       225        243        217        249        252        212        256        220        224 
   0179993       225        243        217        249        252        212        256        220        224 
   0180093       225        243        217        249        252        212        256        220        224 
   0180194       225        243        217        249        252        212        256        220        224 
   0180295       225        243        217        249        252        212        256        220        224 
   0180396       225        243        217        249        252        212        256        220        224 
   0180496       225        243        217        249        252        212        256        220        224 
