   Tempo       Sensor1    Sensor2    Sensor3    Sensor4    Sensor5    Sensor6    Sensor7    Sensor8    Sensor9  
   0091971       307        387        462        350        441        251        486        225        280 
   0092072       313        396        480        356        446        254        496        225        283 
   0092173       323        406        497        363        451        259        504        227        286 
   0092273       334        416        510        368        454        260        513        227        288 
   0092374       345        425        523        372        459        264        521        227        291 
   0092475       358        435        532        379        460        267        528        227        292 
   0092576       371        443        540        385        464        270        534        227        296 
   0092677       380        452        545        393        467        273        540        227        299 
   0092778       392        460        555        398        468        276        545        228        300 
   0092879       400        467        566        404        470        280        552        228        304 
   0092980       408        475        574        411        472        283        556        228        308 
   0093081       414        481        580        417        472        286        561        228        313 
   0093181       420        488        585        424        473        289        564        230        318 
   0093281       428        494        590        430        473        292        568        230        323 
   0093382       433        499        598        435        472        296        572        230        328 
   0093483       440        505        603        441        472        299        574        232        332 
   0093583       446        510        609        448        470        300        577        232        337 
   0093684       452        518        614        452        470        304        579        232        342 
   0093784       459        523        620        459        467        305        584        233        348 
   0093885       464        529        624        464        465        308        585        233        353 
   0093986       470        534        627        468        464        310        587        233        358 
   0094087       475        539        632        475        460        312        590        235        364 
   0094187       481        544        635        480        459        315        592        235        368 
   0094288       486        550        636        484        456        316        593        236        374 
   0094388       491        555        643        489        454        318        595        236        379 
   0094488       497        560        646        494        451        321        596        238        385 
   0094589       500        563        648        499        448        323        598        238        390 
   0094690       507        568        649        502        446        323        600        238        395 
   0094791       512        571        652        507        443        326        600        240        398 
   0094892       518        574        654        510        441        328        601        241        403 
   0094993       523        579        656        513        438        329        601        241        408 
   0095094       529        580        659        518        435        329        603        243        411 
   0095194       532        584        660        521        433        331        603        243        416 
   0095295       537        585        660        523        430        332        604        243        419 
   0095396       542        587        664        526        428        332        604        244        424 
   0095497       545        588        664        529        427        332        604        244        427 
   0095597       548        590        665        531        424        334        606        246        430 
   0095698       553        592        667        532        422        336        606        246        432 
   0095799       556        592        667        534        420        336        606        248        435 
   0095900       560        593        668        536        419        337        608        248        436 
   0096002       563        593        670        536        417        337        608        248        440 
   0096102       566        593        672        537        416        337        608        249        441 
   0096204       568        592        672        537        414        339        608        249        443 
   0096305       571        592        673        539        412        337        608        251        446 
   0096406       574        588        673        539        411        339        608        251        448 
   0096507       576        588        673        537        409        339        608        252        448 
   0096608       579        587        675        537        408        339        608        252        451 
   0096708       580        585        676        537        404        337        608        254        451 
   0096809       582        582        676        536        403        337        608        254        452 
   0096910       584        579        676        534        401        336        608        254        454 
   0097011       587        577        678        532        401        336        608        256        454 
   0097112       587        574        678        531        400        336        608        256        454 
   0097213       588        572        678        529        398        334        608        257        454 
   0097314       590        569        680        526        398        334        608        257        454 
   0097416       592        566        680        524        396        332        608        259        454 
   0097517       593        564        680        521        395        332        608        259        454 
   0097618       593        560        681        518        393        331        608        259        452 
   0097718       595        556        683        516        393        329        608        260        451 
   0097818       595        553        681        513        392        329        608        260        451 
   0097919       596        550        683        510        390        328        608        260        448 
   0098020       596        547        683        507        388        326        606        260        448 
   0098121       596        542        683        504        388        324        606        262        446 
   0098222       598        539        684        500        387        323        606        262        443 
   0098323       598        536        684        497        387        321        606        262        441 
   0098424       598        532        684        494        385        321        606        264        440 
   0098525       598        529        684        491        384        318        606        264        438 
   0098626       598        526        686        488        384        318        606        265        435 
   0098727       598        523        686        483        380        316        606        265        432 
   0098828       598        520        686        480        380        315        604        265        430 
   0098929       598        516        686        476        379        313        604        265        428 
   0099030       598        512        686        473        379        312        604        267        425 
   0099131       596        510        688        470        379        310        604        267        422 
   0099232       596        505        688        467        377        310        604        267        419 
   0099333       596        504        688        465        376        308        604        267        416 
   0099434       595        500        689        462        376        308        604        267        412 
   0099535       595        497        689        459        376        307        604        268        409 
   0099636       593        496        689        456        374        305        604        268        406 
   0099737       593        492        689        454        374        304        604        268        403 
   0099838       593        489        691        451        372        304        604        270        400 
   0099938       592        486        691        448        372        304        603        270        398 
   0100038       590        484        691        446        371        302        603        270        393 
   0100139       588        481        691        443        371        300        603        270        392 
   0100240       588        480        692        441        369        300        603        270        388 
   0100340       587        476        692        438        369        299        601        270        385 
   0100440       585        473        692        435        368        299        601        272        382 
   0100540       584        472        692        433        368        299        601        272        379 
   0100641       584        468        692        432        368        299        601        270        376 
   0100742       580        467        692        428        368        297        601        272        374 
   0100844       580        465        692        427        366        297        601        273        371 
   0100945       579        462        694        425        366        296        600        272        368 
   0101046       577        460        694        422        366        296        600        273        366 
   0101147       576        459        694        420        364        296        600        273        364 
   0101248       574        457        694        417        364        296        600        273        364 
   0101348       572        454        694        417        364        294        600        273        360 
   0101449       571        454        696        414        363        294        600        273        358 
   0101550       568        451        694        412        363        294        598        273        355 
   0101651       568        449        696        411        361        292        598        273        353 
   0101753       566        448        696        408        361        292        598        273        352 
   0101854       564        446        696        406        361        292        598        275        348 
   0101955       563        444        696        404        361        292        598        275        347 
   0102056       561        443        696        403        360        291        596        275        345 
   0102157       560        441        696        401        360        291        596        275        344 
   0102258       558        440        696        400        360        291        596        275        342 
   0102359       555        438        697        398        358        289        596        275        340 
   0102461       553        436        697        396        358        289        595        275        339 
   0102561       552        435        697        395        358        289        595        276        337 
   0102662       550        433        697        393        358        289        595        276        336 
   0102763       548        432        697        392        356        289        593        276        334 
   0102865       545        432        697        390        356        288        593        276        332 
   0102966       544        430        697        388        356        288        593        276        332 
   0103067       542        430        697        387        356        288        593        276        329 
   0103169       540        427        697        385        355        288        593        276        329 
   0103270       539        427        697        384        355        288        593        276        329 
   0103371       536        425        699        382        355        286        593        276        326 
   0103471       534        424        699        380        355        286        592        276        326 
   0103571       532        424        699        379        355        286        592        276        324 
   0103671       531        422        699        379        355        286        592        276        323 
   0103773       529        420        699        377        355        286        590        276        323 
   0103874       528        420        699        376        353        286        590        276        321 
   0103975       526        419        699        376        353        286        590        276        321 
   0104076       523        417        699        374        353        284        588        276        320 
   0104178       523        417        699        372        352        284        588        276        318 
   0104279       521        416        699        371        352        284        588        276        318 
   0104380       518        416        699        371        352        284        588        276        318 
   0104481       518        414        699        369        352        284        587        276        316 
   0104582       515        414        699        368        352        283        587        276        315 
   0104683       513        412        699        368        352        284        587        276        313 
   0104784       512        412        699        366        352        283        587        276        313 
   0104885       510        411        699        366        352        283        585        276        313 
   0104986       508        411        699        364        352        283        585        276        312 
   0105087       505        409        699        364        350        283        585        276        312 
   0105187       504        409        699        363        350        283        585        276        310 
   0105288       504        408        699        363        350        283        584        276        310 
   0105390       502        408        699        361        350        283        584        276        310 
   0105491       500        408        699        361        350        283        584        276        308 
   0105592       499        406        700        360        350        280        584        278        308 
   0105693       499        406        700        358        350        283        584        276        308 
   0105793       497        404        700        358        348        281        582        276        307 
   0105894       496        404        700        358        348        281        582        276        307 
   0105995       494        404        700        356        348        281        580        276        305 
   0106096       492        403        700        356        348        281        580        276        305 
   0106197       491        403        700        355        348        281        580        276        304 
   0106298       489        401        700        355        348        281        580        276        304 
   0106399       488        401        700        355        348        281        579        276        304 
   0106499       486        400        700        353        348        281        579        276        304 
   0106600       486        401        700        352        348        281        579        276        304 
   0106701       484        400        700        352        348        280        579        276        304 
   0106802       483        400        700        352        348        280        579        276        302 
   0106903       483        400        700        350        348        280        579        276        302 
   0107004       481        398        700        350        347        280        579        276        302 
   0107105       480        398        700        350        347        280        577        276        300 
   0107206       478        398        700        348        347        280        579        276        300 
   0107308       476        398        700        348        347        280        577        276        300 
   0107409       476        398        700        348        347        280        577        276        300 
   0107509       475        398        700        347        347        280        576        276        300 
   0107611       473        396        700        347        347        280        576        276        299 
   0107712       473        396        700        347        347        280        574        275        299 
   0107813       472        396        700        345        347        280        576        275        299 
   0107913       470        395        700        345        347        280        574        275        299 
   0108013       470        395        702        345        347        280        574        276        299 
   0108114       468        395        702        345        345        280        574        275        299 
   0108216       467        395        702        344        345        280        574        275        299 
   0108317       467        393        702        344        345        280        572        275        299 
   0108418       465        393        702        344        345        278        574        275        299 
   0108519       465        393        702        344        345        278        572        275        297 
   0108620       464        393        702        342        345        278        572        275        297 
   0108721       464        393        702        342        345        278        572        275        297 
   0108822       462        393        702        342        345        278        571        275        297 
   0108922       460        393        700        342        345        278        571        275        294 
   0109023       460        392        702        342        345        278        571        275        297 
   0109123       460        392        702        340        345        278        571        275        296 
   0109223       459        392        702        340        345        278        571        275        296 
   0109323       459        392        702        340        345        278        569        275        296 
   0109423       457        390        702        339        345        278        569        275        296 
   0109523       456        392        702        339        345        278        569        275        296 
   0109623       454        390        702        339        345        278        569        275        296 
   0109723       454        390        702        339        345        278        568        275        296 
   0109824       454        390        702        339        345        278        568        273        296 
   0109925       454        390        702        339        345        278        568        273        294 
   0110025       452        390        702        339        345        278        568        273        294 
   0110125       452        388        702        339        345        278        568        273        294 
   0110225       451        388        702        339        345        278        568        273        294 
   0110326       451        388        704        337        345        276        568        273        294 
   0110427       449        388        704        337        345        276        568        273        294 
   0110527       448        388        704        337        345        278        566        273        294 
   0110627       448        388        704        337        345        278        566        273        294 
   0110727       448        388        704        337        345        278        566        273        294 
   0110827       448        388        702        337        345        276        566        273        292 
   0110927       446        387        704        336        345        276        566        273        292 
   0111027       446        387        704        336        344        276        564        273        292 
   0111127       446        387        704        336        345        276        564        273        294 
   0111227       444        387        702        336        345        276        564        273        292 
   0111327       443        387        702        336        344        276        564        273        292 
   0111428       443        387        702        336        344        276        564        273        292 
   0111529       443        387        704        336        344        276        564        273        292 
   0111629       443        387        704        336        344        276        564        273        292 
   0111729       441        387        702        334        344        276        564        273        292 
   0111830       441        387        704        336        344        276        564        272        292 
   0111931       441        387        704        336        344        276        564        273        292 
   0112031       440        385        704        334        344        276        563        273        292 
   0112132       438        385        704        334        344        276        563        273        292 
   0112232       438        385        704        334        344        276        563        273        292 
   0112333       438        385        704        334        344        276        563        272        291 
   0112434       438        385        704        334        344        276        561        273        291 
   0112535       436        385        702        334        344        276        561        273        291 
   0112637       436        385        702        334        344        276        561        273        291 
   0112738       436        385        704        332        344        276        561        272        291 
   0112838       435        385        702        332        344        276        561        272        291 
   0112939       435        385        702        332        344        276        561        272        291 
   0113040       435        385        704        332        344        276        561        272        291 
   0113141       435        385        704        332        344        276        561        272        291 
   0113242       433        384        704        332        344        276        561        272        291 
   0113343       433        384        702        332        344        276        561        272        291 
   0113443       433        384        704        332        344        276        561        272        291 
   0113544       432        384        702        332        344        275        560        272        291 
   0113645       432        384        702        332        344        276        560        272        291 
   0113745       432        384        702        332        344        276        560        272        291 
   0113846       432        384        702        332        342        276        560        272        291 
   0113947       432        384        702        332        344        276        560        272        289 
   0114048       432        384        702        332        344        276        560        272        289 
   0114149       430        384        702        332        344        276        560        272        289 
   0114250       430        384        702        332        344        275        560        272        289 
   0114351       430        384        704        332        344        276        560        272        289 
   0114453       430        384        704        332        344        276        558        272        289 
   0114554       430        384        704        332        344        276        558        272        289 
   0114655       428        384        702        332        344        275        558        272        289 
   0114756       428        384        702        331        344        275        558        272        289 
   0114856       428        384        704        332        344        276        558        272        289 
   0114957       427        384        704        331        344        276        558        272        289 
   0115058       427        382        702        331        344        276        558        272        289 
   0115159       427        384        702        331        342        276        558        272        289 
   0115260       427        382        704        331        342        275        558        270        289 
   0115361       427        382        702        331        342        276        558        272        289 
   0115462       427        382        702        331        342        275        558        270        289 
   0115563       427        384        704        331        342        276        558        270        289 
   0115664       425        384        704        331        342        275        558        270        289 
   0115765       425        382        702        331        342        276        558        272        289 
   0115866       425        384        704        331        342        276        558        270        289 
   0115969       425        382        702        331        342        275        556        270        289 
   0116070       425        382        702        331        342        276        556        270        289 
   0116170       424        382        702        331        342        276        556        270        289 
   0116271       424        382        702        331        342        275        556        270        289 
   0116372       424        382        702        331        342        276        556        270        289 
   0116473       424        382        702        331        342        275        555        270        289 
   0116574       424        382        702        331        342        276        555        270        289 
   0116675       424        382        704        331        342        276        555        270        289 
   0116776       424        382        702        331        342        275        555        270        289 
   0116877       424        382        704        331        342        276        555        270        289 
   0116977       422        382        702        331        342        276        555        270        289 
   0117079       422        382        702        331        342        275        555        270        289 
   0117180       422        382        702        329        342        275        555        270        289 
   0117281       422        382        702        331        342        275        555        270        289 
   0117382       422        382        702        329        342        275        555        270        289 
   0117483       422        382        702        329        342        275        555        270        289 
   0117584       420        382        702        329        342        275        555        270        289 
   0117686       420        382        702        329        342        275        555        270        289 
   0117787       420        382        702        329        342        275        555        270        289 
   0117888       420        382        702        329        342        275        555        270        289 
   0117989       420        382        702        329        342        275        555        270        288 
   0118090       420        382        702        329        342        276        555        270        288 
   0118190       420        382        702        329        342        276        555        270        289 
   0118291       420        382        702        329        342        275        555        270        289 
   0118392       420        382        702        329        342        275        555        270        289 
   0118493       420        382        702        329        342        275        555        270        289 
   0118594       419        382        702        329        342        275        555        270        289 
   0118694       419        382        702        329        342        275        555        270        289 
   0118795       419        382        702        329        342        275        555        270        289 
   0118895       419        380        702        329        342        275        555        270        288 
   0118996       419        382        702        329        342        275        555        270        289 
   0119097       419        382        702        329        342        275        555        270        288 
   0119198       419        382        702        329        342        275        555        270        288 
   0119299       419        382        704        329        342        275        555        270        288 
   0119399       419        382        704        329        342        275        555        270        288 
   0119500       417        382        702        329        342        275        555        270        288 
   0119601       417        382        700        329        342        275        555        270        288 
   0119702       417        382        702        329        342        275        555        270        288 
   0119803       417        382        702        329        342        275        555        270        288 
   0119903       416        382        702        329        340        275        555        270        288 
   0120004       414        380        702        329        339        275        555        270        288 
   0120105       411        380        700        329        339        275        555        270        288 
   0120206       411        379        699        329        337        275        555        270        286 
   0120307       408        379        699        329        337        275        555        270        286 
   0120408       406        379        699        329        336        275        555        268        286 
   0120509       406        379        699        329        336        275        553        268        284 
   0120610       404        379        699        329        336        273        552        268        284 
   0120711       403        377        697        329        334        273        550        268        283 
   0120812       401        377        697        328        334        273        548        267        283 
   0120913       400        376        696        328        332        273        547        267        283 
   0121014       398        376        694        326        332        272        545        267        283 
   0121114       398        376        694        326        332        272        545        267        281 
   0121214       396        374        692        324        331        272        542        265        281 
   0121315       395        374        692        323        331        270        542        265        281 
   0121416       393        374        691        323        329        268        540        265        280 
   0121516       392        372        689        323        329        270        539        265        280 
   0121617       390        372        688        323        329        270        537        264        280 
   0121718       388        372        688        321        329        268        537        264        278 
   0121819       387        371        686        320        328        267        536        264        278 
   0121920       387        371        686        320        326        267        534        262        278 
   0122020       384        371        684        318        326        267        532        262        276 
   0122121       384        371        683        318        326        265        531        260        276 
   0122222       382        369        683        318        326        265        529        260        276 
   0122323       380        369        681        316        324        265        528        260        276 
   0122424       379        369        680        316        324        264        526        260        276 
   0122525       379        369        680        315        324        264        523        260        275 
   0122626       377        369        678        315        323        264        523        259        275 
   0122727       376        369        676        313        323        264        521        259        275 
   0122828       374        369        676        313        323        262        520        259        275 
   0122928       374        368        675        313        323        262        518        257        275 
   0123030       372        368        673        312        321        260        516        257        273 
   0123131       371        368        672        312        321        260        516        257        273 
   0123231       371        368        670        310        321        260        513        256        273 
   0123332       369        368        668        310        321        259        513        256        273 
   0123433       368        368        667        310        320        260        512        256        273 
   0123534       368        368        667        310        320        259        510        254        273 
   0123635       366        368        665        308        320        259        510        254        272 
   0123736       366        368        664        308        318        259        508        254        272 
   0123837       364        368        664        308        318        257        508        254        272 
   0123938       364        368        662        307        318        257        507        254        272 
   0124039       363        368        660        307        318        256        505        254        272 
   0124140       361        368        659        307        318        256        504        252        272 
   0124241       361        368        657        305        318        256        504        252        272 
   0124343       361        368        656        305        318        254        502        252        272 
   0124444       360        368        654        305        318        254        500        251        272 
   0124545       360        368        654        304        316        254        500        251        272 
   0124646       358        368        652        304        316        254        499        251        270 
   0124746       356        368        651        304        316        252        499        251        270 
   0124847       356        368        649        304        316        252        499        249        270 
   0124948       355        368        648        304        316        252        497        249        270 
   0125049       355        368        646        304        316        252        496        249        270 
   0125150       355        368        646        304        316        251        496        249        270 
   0125251       353        368        644        304        315        251        496        249        270 
   0125352       352        368        643        304        315        251        496        248        270 
   0125453       352        368        641        302        315        251        494        248        270 
   0125554       350        368        640        302        315        249        492        248        270 
   0125654       350        368        638        302        315        249        492        248        270 
   0125754       350        368        636        302        315        249        491        248        270 
   0125854       348        368        635        302        313        248        491        246        270 
   0125954       348        368        633        300        313        248        489        246        270 
   0126054       348        368        632        300        313        248        488        246        272 
   0126154       348        368        630        300        313        248        488        246        272 
   0126256       347        368        630        300        313        248        486        246        272 
   0126357       347        369        628        300        313        248        486        246        270 
   0126458       347        369        627        300        313        248        486        244        272 
   0126559       347        369        625        300        313        246        483        244        272 
   0126659       345        371        624        300        313        246        483        244        272 
   0126760       345        371        624        300        313        249        481        244        272 
   0126861       345        371        620        300        313        246        481        243        272 
   0126961       344        371        619        300        313        246        480        243        272 
   0127062       344        371        617        300        313        246        480        243        272 
   0127163       344        371        617        300        313        244        480        243        272 
   0127264       342        371        614        300        313        244        478        243        272 
   0127365       342        371        614        300        313        244        476        243        272 
   0127465       342        371        612        300        313        244        476        243        272 
   0127566       342        372        611        300        313        244        475        243        272 
   0127667       342        372        609        300        313        243        475        241        273 
   0127768       342        372        608        300        310        243        473        241        272 
   0127868       340        372        606        300        313        243        473        241        273 
   0127968       340        372        604        300        313        243        473        241        273 
   0128069       339        374        603        300        313        243        472        241        273 
   0128170       339        372        601        300        313        243        472        240        273 
   0128271       339        372        600        300        313        243        470        240        273 
   0128371       339        374        600        300        313        243        470        240        273 
   0128472       339        374        598        300        313        243        468        240        273 
   0128573       339        374        596        300        313        243        468        240        273 
   0128674       337        374        593        300        313        241        467        240        273 
   0128775       337        374        593        300        313        243        465        238        273 
   0128876       337        374        592        300        313        241        465        238        273 
   0128977       337        374        590        302        313        241        465        238        275 
   0129078       337        376        588        300        313        241        464        238        275 
   0129179       336        376        587        300        313        241        462        238        275 
   0129280       336        376        585        300        313        240        462        238        275 
   0129381       336        376        584        300        313        241        460        238        275 
   0129482       336        376        582        300        313        240        460        236        275 
   0129582       336        376        580        302        313        240        460        236        275 
   0129683       336        376        579        302        313        240        460        236        275 
   0129784       334        377        577        302        313        240        459        236        275 
   0129885       334        376        576        302        313        240        457        236        275 
   0129985       334        377        574        302        313        240        456        236        276 
   0130085       334        377        572        302        313        238        454        236        276 
   0130185       334        377        571        302        313        238        454        236        276 
   0130286       332        377        569        304        313        238        454        236        276 
   0130388       332        377        568        304        315        238        452        236        276 
   0130489       332        377        566        304        315        238        452        235        275 
   0130590       332        377        566        304        315        238        451        235        276 
   0130690       332        379        564        304        313        238        449        235        276 
   0130791       332        379        563        304        315        236        448        235        276 
   0130892       332        379        561        304        315        238        448        235        276 
   0130993       332        379        560        304        315        238        448        235        276 
   0131095       332        379        558        304        315        238        446        235        276 
   0131196       331        379        555        304        315        236        446        235        276 
   0131296       331        379        555        304        315        238        444        235        276 
   0131398       331        379        552        304        315        236        443        233        276 
   0131499       329        379        552        304        313        236        443        233        278 
   0131601       329        379        550        304        315        238        441        233        276 
   0131703       329        379        548        304        315        236        441        233        278 
   0131806       329        379        547        304        315        236        438        233        278 
   0131907       329        379        545        304        315        236        438        233        278 
   0132007       329        379        542        304        315        236        436        233        278 
   0132108       329        379        542        305        316        236        436        233        278 
   0132208       329        379        539        305        316        236        436        233        278 
   0132309       329        379        539        305        315        236        435        233        278 
   0132412       329        379        536        307        315        236        435        233        278 
   0132513       329        379        536        305        316        236        433        233        278 
   0132613       328        379        534        307        315        236        432        232        278 
   0132714       328        379        532        307        316        236        432        232        278 
   0132815       328        379        531        307        316        236        430        232        278 
